,match_id,elapsed_time,p1,p2
1823,2023-wimbledon-1308,00:23:35,0.8,0.8
1824,2023-wimbledon-1308,00:23:54,0.775,2.275
1825,2023-wimbledon-1308,00:25:49,3.175,2.775
1826,2023-wimbledon-1308,00:26:21,0.6000000000000001,1.2000000000000002
1827,2023-wimbledon-1308,00:27:01,1.3,1.4
1828,2023-wimbledon-1308,00:27:46,1.425,1.525
1829,2023-wimbledon-1308,00:28:39,1.625,1.725
1830,2023-wimbledon-1308,00:29:31,2.1,1.7000000000000002
1831,2023-wimbledon-1308,00:30:11,1.3,1.4
1832,2023-wimbledon-1308,00:30:36,2.425,1.025
1833,2023-wimbledon-1308,00:31:03,1.0750000000000002,1.0750000000000002
1834,2023-wimbledon-1308,00:31:40,1.3250000000000002,1.8250000000000002
1835,2023-wimbledon-1308,00:32:20,1.4,1.9
1836,2023-wimbledon-1308,00:32:46,1.05,1.55
1837,2023-wimbledon-1308,00:34:58,3.1999999999999997,3.8
1838,2023-wimbledon-1308,00:35:32,0.75,1.35
1839,2023-wimbledon-1308,00:36:08,1.3,1.4
1840,2023-wimbledon-1308,00:36:29,0.925,1.525
1841,2023-wimbledon-1308,00:36:58,0.625,1.225
1842,2023-wimbledon-1308,00:39:34,3.9,5.9
1843,2023-wimbledon-1308,00:40:06,1.3,1.3
1844,2023-wimbledon-1308,00:40:33,0.675,0.675
1845,2023-wimbledon-1308,00:41:23,1.25,1.75
1846,2023-wimbledon-1308,00:41:57,0.85,1.35
1847,2023-wimbledon-1308,00:42:18,0.525,1.025
1848,2023-wimbledon-1308,00:42:54,0.9,1.4
1849,2023-wimbledon-1308,00:43:25,0.775,1.275
1850,2023-wimbledon-1308,00:44:04,0.975,0.9750000000000001
1851,2023-wimbledon-1308,00:55:02,16.95,16.95
1852,2023-wimbledon-1308,00:56:45,2.6750000000000003,2.575
1853,2023-wimbledon-1308,00:57:22,0.5250000000000001,1.425
1854,2023-wimbledon-1308,00:57:42,1.1,1.0
1855,2023-wimbledon-1308,00:58:06,1.2,1.1
1856,2023-wimbledon-1308,00:58:27,0.625,1.025
1857,2023-wimbledon-1308,00:59:16,1.425,1.725
1858,2023-wimbledon-1308,00:59:42,0.8500000000000001,1.15
1859,2023-wimbledon-1308,00:59:57,0.575,0.875
1860,2023-wimbledon-1308,01:00:22,0.825,1.125
1861,2023-wimbledon-1308,01:01:58,2.6,3.0
1862,2023-wimbledon-1308,01:02:16,0.65,1.55
1863,2023-wimbledon-1308,01:02:45,0.925,1.3250000000000002
1864,2023-wimbledon-1308,01:03:04,0.675,1.075
1865,2023-wimbledon-1308,01:03:23,1.175,1.075
1866,2023-wimbledon-1308,01:04:03,1.3,1.6
1867,2023-wimbledon-1308,01:04:42,1.275,1.5750000000000002
1868,2023-wimbledon-1308,01:05:10,1.0,1.3
1869,2023-wimbledon-1308,01:05:58,1.5,1.8
1870,2023-wimbledon-1308,01:06:16,0.75,1.05
1871,2023-wimbledon-1308,01:06:49,1.125,1.925
1872,2023-wimbledon-1308,01:07:16,0.9750000000000001,0.7750000000000001
1873,2023-wimbledon-1308,01:08:00,1.4000000000000001,2.2
1874,2023-wimbledon-1308,01:08:23,0.375,1.175
1875,2023-wimbledon-1308,01:08:57,1.15,1.4500000000000002
1876,2023-wimbledon-1308,01:11:05,4.0,3.9000000000000004
1877,2023-wimbledon-1308,01:11:26,1.3250000000000002,1.2249999999999999
1878,2023-wimbledon-1308,01:12:00,1.15,1.55
1879,2023-wimbledon-1308,01:12:34,1.15,2.05
1880,2023-wimbledon-1308,01:13:17,1.375,1.775
1881,2023-wimbledon-1308,01:13:40,0.375,1.275
1882,2023-wimbledon-1308,01:14:38,2.25,2.25
1883,2023-wimbledon-1308,01:15:44,1.95,2.45
1884,2023-wimbledon-1308,01:16:14,1.05,1.55
1885,2023-wimbledon-1308,01:16:46,1.1,1.6
1886,2023-wimbledon-1308,01:17:08,0.8500000000000001,1.85
1887,2023-wimbledon-1308,01:19:00,3.0999999999999996,3.6999999999999997
1888,2023-wimbledon-1308,01:19:30,1.05,1.15
1889,2023-wimbledon-1308,01:19:58,1.5,1.6
1890,2023-wimbledon-1308,01:20:31,1.625,1.725
1891,2023-wimbledon-1308,01:21:01,1.15,2.15
1892,2023-wimbledon-1308,01:21:22,0.925,1.9249999999999998
1893,2023-wimbledon-1308,01:21:39,0.825,2.825
1894,2023-wimbledon-1308,01:21:55,0.8,0.8
1895,2023-wimbledon-1308,01:22:37,1.4500000000000002,1.9500000000000002
1896,2023-wimbledon-1308,01:24:34,3.3249999999999997,3.925
1897,2023-wimbledon-1308,01:25:30,1.7999999999999998,2.4
1898,2023-wimbledon-1308,01:26:04,1.25,1.85
1899,2023-wimbledon-1308,01:26:23,0.875,0.9750000000000001
1900,2023-wimbledon-1308,01:26:52,1.125,1.725
1901,2023-wimbledon-1308,01:27:26,1.85,1.85
1902,2023-wimbledon-1308,01:27:54,1.2,1.2
1903,2023-wimbledon-1308,01:28:27,1.325,1.825
1904,2023-wimbledon-1308,01:28:49,1.05,1.55
1905,2023-wimbledon-1308,01:29:08,0.975,1.475
1906,2023-wimbledon-1308,01:29:24,0.9,0.8999999999999999
1907,2023-wimbledon-1308,01:30:12,1.7,2.2
1908,2023-wimbledon-1308,01:30:30,0.95,1.45
1909,2023-wimbledon-1308,01:32:19,3.725,3.825
1910,2023-wimbledon-1308,01:32:55,1.4,2.0
1911,2023-wimbledon-1308,01:33:42,1.675,2.2750000000000004
1912,2023-wimbledon-1308,01:33:58,0.9,1.5
1913,2023-wimbledon-1308,01:34:32,1.4500000000000002,1.9500000000000002
1914,2023-wimbledon-1308,01:34:59,1.2750000000000001,1.7750000000000001
1915,2023-wimbledon-1308,01:35:34,1.975,1.975
1916,2023-wimbledon-1308,01:36:25,1.875,2.375
1917,2023-wimbledon-1308,01:36:49,0.7000000000000002,1.7000000000000002
1918,2023-wimbledon-1308,01:37:51,1.6500000000000004,2.65
1919,2023-wimbledon-1308,01:38:40,1.3250000000000002,2.325
1920,2023-wimbledon-1308,01:39:12,1.4000000000000001,2.4000000000000004
1921,2023-wimbledon-1308,01:39:39,0.7750000000000001,1.7750000000000001
1922,2023-wimbledon-1308,01:40:29,1.85,2.35
1923,2023-wimbledon-1308,01:40:49,1.1,1.6
1924,2023-wimbledon-1308,01:41:16,1.2750000000000001,3.2750000000000004
1925,2023-wimbledon-1308,01:43:40,5.1,4.6
1926,2023-wimbledon-1308,01:43:56,0.9,1.4
1927,2023-wimbledon-1308,01:44:21,0.625,1.625
1928,2023-wimbledon-1308,01:44:39,0.45,0.95
1929,2023-wimbledon-1308,01:45:38,2.075,2.475
1930,2023-wimbledon-1308,01:46:37,1.5750000000000002,2.475
1931,2023-wimbledon-1308,01:46:56,0.575,1.475
1932,2023-wimbledon-1308,01:47:25,0.825,1.225
1933,2023-wimbledon-1308,01:48:04,1.075,1.975
1934,2023-wimbledon-1308,01:48:22,0.55,1.95
1935,2023-wimbledon-1308,01:49:27,1.725,2.725
1936,2023-wimbledon-1308,01:49:46,0.07499999999999996,1.5750000000000002
1937,2023-wimbledon-1308,01:50:07,0.625,1.625
1938,2023-wimbledon-1308,01:50:49,1.1500000000000001,2.15
1939,2023-wimbledon-1308,01:51:25,1.0,2.0
1940,2023-wimbledon-1308,01:52:00,0.975,1.975
1941,2023-wimbledon-1308,01:53:52,2.9,4.0
1942,2023-wimbledon-1308,01:54:09,0.525,1.625
1943,2023-wimbledon-1308,01:54:27,0.050000000000000044,1.65
1944,2023-wimbledon-1308,01:54:56,0.825,1.925
1945,2023-wimbledon-1308,01:55:37,2.625,2.325
1946,2023-wimbledon-1308,01:55:52,0.475,1.675
1947,2023-wimbledon-1308,01:56:10,0.55,1.75
1948,2023-wimbledon-1308,01:56:28,0.55,1.75
1949,2023-wimbledon-1308,01:58:14,2.85,3.95
1950,2023-wimbledon-1308,01:58:30,0.6000000000000001,1.2
1951,2023-wimbledon-1308,01:59:13,1.775,2.375
1952,2023-wimbledon-1308,01:59:52,1.175,2.7750000000000004
1953,2023-wimbledon-1308,02:00:15,0.7749999999999999,1.875
1954,2023-wimbledon-1308,02:00:33,0.65,1.75
1955,2023-wimbledon-1308,02:01:04,1.475,2.175
1956,2023-wimbledon-1308,02:01:25,0.7250000000000001,1.9249999999999998
1957,2023-wimbledon-1308,02:01:59,1.55,2.25
1958,2023-wimbledon-1308,02:02:38,2.675,2.375
1959,2023-wimbledon-1308,02:04:13,2.675,3.775
1960,2023-wimbledon-1308,02:04:30,0.7250000000000001,1.8250000000000002
1961,2023-wimbledon-1308,02:04:48,0.75,2.35
1962,2023-wimbledon-1308,02:05:23,1.175,2.275
1963,2023-wimbledon-1308,02:06:00,0.7250000000000001,2.425
1964,2023-wimbledon-1308,02:06:27,1.475,2.175
1965,2023-wimbledon-1308,02:06:50,0.875,2.075
1966,2023-wimbledon-1308,02:07:06,1.2000000000000002,1.9
1967,2023-wimbledon-1308,02:07:24,1.25,1.95
1968,2023-wimbledon-1308,02:08:59,2.775,5.375
1969,2023-wimbledon-1308,02:09:31,1.2000000000000002,2.3
1970,2023-wimbledon-1308,02:10:16,1.025,2.625
1971,2023-wimbledon-1308,02:10:56,1.4,3.0
1972,2023-wimbledon-1309,00:00:00,0.5,0.0
1973,2023-wimbledon-1309,00:00:41,1.025,1.025
1974,2023-wimbledon-1309,00:01:15,0.85,0.85
1975,2023-wimbledon-1309,00:01:36,0.525,0.025000000000000022
1976,2023-wimbledon-1309,00:02:06,0.75,1.25
1977,2023-wimbledon-1309,00:02:38,0.30000000000000004,0.8
1978,2023-wimbledon-1309,00:03:55,1.925,2.025
1979,2023-wimbledon-1309,00:04:29,0.35,0.95
1980,2023-wimbledon-1309,00:05:00,0.775,0.875
1981,2023-wimbledon-1309,00:05:29,0.725,0.825
1982,2023-wimbledon-1309,00:06:04,0.375,0.975
1983,2023-wimbledon-1309,00:06:34,0.75,1.35
1984,2023-wimbledon-1309,00:07:07,0.825,0.9249999999999999
1985,2023-wimbledon-1309,00:07:51,0.6000000000000001,1.2000000000000002
1986,2023-wimbledon-1309,00:08:25,0.85,0.95
1987,2023-wimbledon-1309,00:08:50,0.625,0.22499999999999998
1988,2023-wimbledon-1309,00:09:28,1.55,1.05
1989,2023-wimbledon-1309,00:10:04,1.0,0.5
1990,2023-wimbledon-1309,00:11:09,1.725,1.725
1991,2023-wimbledon-1309,00:11:44,0.975,2.475
1992,2023-wimbledon-1309,00:12:06,0.65,0.15000000000000002
1993,2023-wimbledon-1309,00:13:26,2.1,2.1
1994,2023-wimbledon-1309,00:13:50,0.7,2.2
1995,2023-wimbledon-1309,00:14:09,1.075,0.575
1996,2023-wimbledon-1309,00:14:53,1.2000000000000002,1.7000000000000002
1997,2023-wimbledon-1309,00:15:13,0.6,1.1
1998,2023-wimbledon-1309,00:16:58,2.725,2.825
1999,2023-wimbledon-1309,00:17:28,0.85,0.44999999999999996
2000,2023-wimbledon-1309,00:18:02,0.95,1.55
2001,2023-wimbledon-1309,00:18:34,2.4,1.0
2002,2023-wimbledon-1309,00:19:06,0.4,1.0
2003,2023-wimbledon-1309,00:20:00,1.4500000000000002,1.55
2004,2023-wimbledon-1309,00:20:37,1.0250000000000001,0.7250000000000001
2005,2023-wimbledon-1309,00:21:26,0.8250000000000002,1.5250000000000001
2006,2023-wimbledon-1309,00:22:00,0.95,1.15
2007,2023-wimbledon-1309,00:22:28,0.7999999999999999,2.5
2008,2023-wimbledon-1309,00:22:47,0.575,0.775
2009,2023-wimbledon-1309,00:24:40,2.9250000000000003,3.225
2010,2023-wimbledon-1309,00:25:01,1.125,0.925
2011,2023-wimbledon-1309,00:25:28,0.775,1.0750000000000002
2012,2023-wimbledon-1309,00:25:46,0.55,0.8500000000000001
2013,2023-wimbledon-1309,00:26:30,1.3,2.0
2014,2023-wimbledon-1309,00:26:56,0.8500000000000001,1.55
2015,2023-wimbledon-1309,00:27:24,0.8999999999999999,1.1
2016,2023-wimbledon-1309,00:27:46,0.75,1.4500000000000002
2017,2023-wimbledon-1309,00:28:24,1.15,2.85
2018,2023-wimbledon-1309,00:30:22,3.1500000000000004,3.45
2019,2023-wimbledon-1309,00:30:57,1.075,1.375
2020,2023-wimbledon-1309,00:31:28,0.9750000000000001,0.7749999999999999
2021,2023-wimbledon-1309,00:31:51,0.2749999999999999,1.075
2022,2023-wimbledon-1309,00:32:23,1.0,1.3
2023,2023-wimbledon-1309,00:33:07,1.4000000000000001,2.1
2024,2023-wimbledon-1309,00:33:49,1.35,2.05
2025,2023-wimbledon-1309,00:34:22,1.125,1.325
2026,2023-wimbledon-1309,00:34:55,1.125,0.825
2027,2023-wimbledon-1309,00:35:26,1.0750000000000002,2.775
2028,2023-wimbledon-1309,00:37:33,4.675,3.675
2029,2023-wimbledon-1309,00:37:52,-0.025000000000000022,0.975
2030,2023-wimbledon-1309,00:38:21,2.225,1.225
2031,2023-wimbledon-1309,00:38:44,0.07499999999999996,1.075
2032,2023-wimbledon-1309,00:39:21,0.925,1.425
2033,2023-wimbledon-1309,00:40:00,0.975,1.475
2034,2023-wimbledon-1309,00:41:16,2.0,2.4
2035,2023-wimbledon-1309,00:41:42,1.25,1.15
2036,2023-wimbledon-1309,00:42:16,0.95,1.35
2037,2023-wimbledon-1309,00:42:42,0.75,1.65
2038,2023-wimbledon-1309,00:43:32,1.35,1.75
2039,2023-wimbledon-1309,00:44:22,1.35,1.75
2040,2023-wimbledon-1309,00:44:57,1.075,1.375
2041,2023-wimbledon-1309,00:46:10,2.525,2.325
2042,2023-wimbledon-1309,00:46:37,0.875,1.175
2043,2023-wimbledon-1309,00:47:35,1.65,1.95
2044,2023-wimbledon-1309,00:48:35,1.2,2.0
2045,2023-wimbledon-1309,00:49:25,1.45,1.75
2046,2023-wimbledon-1309,00:50:58,2.625,2.325
2047,2023-wimbledon-1309,00:51:24,0.9500000000000001,1.15
2048,2023-wimbledon-1309,00:51:47,0.875,2.575
2049,2023-wimbledon-1309,00:52:05,0.25,0.95
2050,2023-wimbledon-1309,00:52:39,1.15,1.85
2051,2023-wimbledon-1309,00:53:37,1.75,1.95
2052,2023-wimbledon-1309,00:54:46,2.0250000000000004,2.325
2053,2023-wimbledon-1309,00:55:19,1.125,1.425
2054,2023-wimbledon-1309,00:55:41,0.8500000000000001,1.1500000000000001
2055,2023-wimbledon-1309,00:56:19,1.75,1.55
2056,2023-wimbledon-1309,00:58:04,3.025,4.725
2057,2023-wimbledon-1309,00:58:19,0.775,0.475
2058,2023-wimbledon-1309,00:58:55,1.3,2.0
2059,2023-wimbledon-1309,00:59:40,1.525,1.725
2060,2023-wimbledon-1309,01:00:20,1.4,1.6
2061,2023-wimbledon-1309,01:00:58,1.35,1.65
2062,2023-wimbledon-1309,01:01:33,1.275,1.575
2063,2023-wimbledon-1309,01:02:04,1.175,1.4749999999999999
2064,2023-wimbledon-1309,01:02:57,2.225,2.025
2065,2023-wimbledon-1309,01:04:54,3.425,3.125
2066,2023-wimbledon-1309,01:05:23,1.725,1.425
2067,2023-wimbledon-1309,01:05:58,1.375,2.075
2068,2023-wimbledon-1309,01:06:25,1.175,0.875
2069,2023-wimbledon-1309,01:06:58,1.325,2.025
2070,2023-wimbledon-1309,01:07:32,1.35,1.05
2071,2023-wimbledon-1309,01:10:01,3.7249999999999996,4.225
2072,2023-wimbledon-1309,01:10:30,1.225,0.7250000000000001
2073,2023-wimbledon-1309,01:11:15,3.125,1.625
2074,2023-wimbledon-1309,01:11:36,0.5249999999999999,1.025
2075,2023-wimbledon-1309,01:12:11,1.375,1.375
2076,2023-wimbledon-1309,01:12:47,1.4,0.8999999999999999
2077,2023-wimbledon-1309,01:13:40,1.925,1.825
2078,2023-wimbledon-1309,01:13:54,0.44999999999999996,0.85
2079,2023-wimbledon-1309,01:14:22,1.3,2.7
2080,2023-wimbledon-1309,01:14:38,1.0,0.9
2081,2023-wimbledon-1309,01:15:19,1.125,1.625
2082,2023-wimbledon-1309,01:16:29,2.35,2.35
2083,2023-wimbledon-1309,01:16:50,2.625,1.125
2084,2023-wimbledon-1309,01:17:10,1.1,1.1
2085,2023-wimbledon-1309,01:17:43,1.425,1.425
2086,2023-wimbledon-1309,01:19:29,3.35,3.25
2087,2023-wimbledon-1309,01:19:47,1.15,1.05
2088,2023-wimbledon-1309,01:20:05,1.15,1.05
2089,2023-wimbledon-1309,01:20:45,1.7,1.6
2090,2023-wimbledon-1309,01:21:29,1.8,1.3
2091,2023-wimbledon-1309,01:22:16,1.875,1.375
2092,2023-wimbledon-1309,01:22:46,1.95,1.45
2093,2023-wimbledon-1309,01:23:11,1.325,1.325
2094,2023-wimbledon-1309,01:24:56,3.925,3.325
2095,2023-wimbledon-1309,01:25:32,2.2,1.5999999999999999
2096,2023-wimbledon-1309,01:26:15,1.875,1.275
2097,2023-wimbledon-1309,01:26:42,0.9750000000000001,1.375
2098,2023-wimbledon-1309,01:27:16,1.6500000000000001,3.05
2099,2023-wimbledon-1309,01:27:40,1.4000000000000001,0.8
2100,2023-wimbledon-1309,01:28:23,1.975,1.775
2101,2023-wimbledon-1309,01:28:58,2.275,1.575
2102,2023-wimbledon-1309,01:29:29,1.1749999999999998,1.4749999999999999
2103,2023-wimbledon-1309,01:29:58,1.625,1.425
2104,2023-wimbledon-1309,01:30:32,1.75,1.55
2105,2023-wimbledon-1309,01:32:04,2.8,3.0
2106,2023-wimbledon-1309,01:32:37,1.825,3.025
2107,2023-wimbledon-1309,01:33:09,1.8,1.5
2108,2023-wimbledon-1309,01:33:46,1.925,1.625
2109,2023-wimbledon-1309,01:34:45,2.475,2.2750000000000004
2110,2023-wimbledon-1309,01:35:15,1.75,1.05
2111,2023-wimbledon-1309,01:35:49,1.85,1.6500000000000001
2112,2023-wimbledon-1309,01:36:13,1.1,1.4000000000000001
2113,2023-wimbledon-1309,01:36:46,3.325,1.625
2114,2023-wimbledon-1309,01:39:04,4.45,5.45
2115,2023-wimbledon-1309,01:39:18,1.35,0.35
2116,2023-wimbledon-1309,01:39:52,1.85,1.85
2117,2023-wimbledon-1309,01:40:10,1.45,0.44999999999999996
2118,2023-wimbledon-1309,01:40:44,1.85,1.35
2119,2023-wimbledon-1309,01:41:04,1.5,0.5
2120,2023-wimbledon-1309,01:41:50,2.15,1.65
2121,2023-wimbledon-1309,01:42:23,1.825,1.325
2122,2023-wimbledon-1309,01:43:09,1.65,1.65
2123,2023-wimbledon-1309,01:43:37,1.7,0.7
2124,2023-wimbledon-1309,01:44:11,1.85,1.85
2125,2023-wimbledon-1309,01:44:48,2.425,1.425
2126,2023-wimbledon-1309,01:45:42,2.35,1.85
2127,2023-wimbledon-1309,01:46:03,1.525,1.025
2128,2023-wimbledon-1309,01:47:17,2.85,2.45
2129,2023-wimbledon-1309,01:47:40,1.575,1.175
2130,2023-wimbledon-1309,01:48:14,1.35,1.4500000000000002
2131,2023-wimbledon-1309,01:48:53,1.975,1.5750000000000002
2132,2023-wimbledon-1309,01:49:32,2.475,1.5750000000000002
2133,2023-wimbledon-1309,01:50:09,1.925,1.5250000000000001
2134,2023-wimbledon-1309,01:50:53,2.1,3.3
2135,2023-wimbledon-1309,01:51:08,0.875,1.075
2136,2023-wimbledon-1309,01:51:41,2.325,1.525
2137,2023-wimbledon-1309,01:52:07,1.65,0.8499999999999999
2138,2023-wimbledon-1309,01:52:42,1.375,1.575
2139,2023-wimbledon-1309,01:53:16,2.35,1.55
2140,2023-wimbledon-1309,01:54:12,2.4,3.6
2141,2023-wimbledon-1309,01:54:33,2.025,1.2249999999999999
2142,2023-wimbledon-1309,01:55:11,1.95,1.65
2143,2023-wimbledon-1309,01:55:38,1.675,1.375
2144,2023-wimbledon-1309,01:57:30,5.4,3.5
2145,2023-wimbledon-1309,01:57:49,1.0750000000000002,1.175
2146,2023-wimbledon-1309,01:58:12,2.175,1.275
2147,2023-wimbledon-1309,01:58:45,1.925,2.025
2148,2023-wimbledon-1309,01:59:39,1.9500000000000002,2.0500000000000003
2149,2023-wimbledon-1309,02:00:40,2.625,2.225
2150,2023-wimbledon-1309,02:01:12,3.4000000000000004,1.5
2151,2023-wimbledon-1309,02:01:41,1.8250000000000002,1.425
2152,2023-wimbledon-1309,02:02:15,2.0500000000000003,2.05
2153,2023-wimbledon-1309,02:02:33,1.65,1.65
2154,2023-wimbledon-1309,02:02:50,1.625,1.125
2155,2023-wimbledon-1309,02:04:01,2.975,1.975
2156,2023-wimbledon-1309,02:04:40,2.1750000000000003,1.175
2157,2023-wimbledon-1309,02:04:56,1.5999999999999999,1.1
2158,2023-wimbledon-1309,02:05:26,1.95,1.45
2159,2023-wimbledon-1309,02:06:09,1.7750000000000004,1.775
2160,2023-wimbledon-1309,02:07:55,4.35,3.45
2161,2023-wimbledon-1309,02:08:46,2.475,2.075
2162,2023-wimbledon-1309,02:09:16,1.95,1.55
2163,2023-wimbledon-1309,02:09:34,1.65,1.75
2164,2023-wimbledon-1309,02:10:10,2.6,1.7
2165,2023-wimbledon-1309,02:11:09,2.7750000000000004,2.2750000000000004
2166,2023-wimbledon-1309,02:11:27,1.75,0.75
2167,2023-wimbledon-1309,02:11:50,1.875,1.375
2168,2023-wimbledon-1309,02:12:17,1.975,1.475
2169,2023-wimbledon-1309,02:12:54,2.225,1.725
2170,2023-wimbledon-1309,02:14:41,5.475,3.5749999999999997
2171,2023-wimbledon-1309,02:15:00,1.7750000000000001,1.375
2172,2023-wimbledon-1309,02:16:01,2.825,2.425
2173,2023-wimbledon-1309,02:16:21,2.3,1.4
2174,2023-wimbledon-1309,02:17:21,2.9,1.9
2175,2023-wimbledon-1309,02:17:51,2.15,1.65
2176,2023-wimbledon-1309,02:18:35,2.5,3.5
2177,2023-wimbledon-1309,02:18:57,1.9500000000000002,0.9500000000000002
2178,2023-wimbledon-1309,02:19:40,2.475,1.475
2179,2023-wimbledon-1309,02:20:36,2.8,2.3
2180,2023-wimbledon-1309,02:22:27,4.775,3.675
2181,2023-wimbledon-1309,02:22:56,2.225,1.625
2182,2023-wimbledon-1309,02:23:23,2.675,1.5750000000000002
2183,2023-wimbledon-1309,02:24:10,2.675,2.075
2184,2023-wimbledon-1309,02:24:44,2.85,1.75
2185,2023-wimbledon-1310,00:00:00,-0.5,0.0
2186,2023-wimbledon-1310,00:00:35,0.875,0.375
2187,2023-wimbledon-1310,00:01:00,0.125,0.625
2188,2023-wimbledon-1310,00:01:37,0.925,0.42500000000000004
2189,2023-wimbledon-1310,00:02:05,1.2,0.7
2190,2023-wimbledon-1310,00:02:34,0.22499999999999998,0.725
2191,2023-wimbledon-1310,00:03:23,1.225,1.225
2192,2023-wimbledon-1310,00:03:45,0.55,0.050000000000000044
2193,2023-wimbledon-1310,00:04:08,0.575,1.075
2194,2023-wimbledon-1310,00:04:56,1.2,0.7
2195,2023-wimbledon-1310,00:05:27,0.275,0.775
2196,2023-wimbledon-1310,00:06:14,1.175,1.175
2197,2023-wimbledon-1310,00:07:33,1.975,2.075
2198,2023-wimbledon-1310,00:08:06,0.825,0.9249999999999999
2199,2023-wimbledon-1310,00:08:48,1.05,0.6500000000000001
2200,2023-wimbledon-1310,00:09:26,0.95,0.55
2201,2023-wimbledon-1310,00:10:02,0.9,0.5
2202,2023-wimbledon-1310,00:10:46,1.1,1.7000000000000002
2203,2023-wimbledon-1310,00:11:22,0.9,1.0
2204,2023-wimbledon-1310,00:11:44,0.55,0.65
2205,2023-wimbledon-1310,00:12:20,0.9,1.0
2206,2023-wimbledon-1310,00:13:11,0.7749999999999999,1.375
2207,2023-wimbledon-1310,00:13:58,1.175,1.375
2208,2023-wimbledon-1310,00:14:26,0.7,0.3999999999999999
2209,2023-wimbledon-1310,00:14:55,0.725,1.425
2210,2023-wimbledon-1310,00:15:15,0.5,0.19999999999999996
2211,2023-wimbledon-1310,00:15:43,0.7,0.3999999999999999
2212,2023-wimbledon-1310,00:17:45,3.15,3.25
2213,2023-wimbledon-1310,00:18:14,0.825,0.925
2214,2023-wimbledon-1310,00:19:15,1.625,1.2249999999999999
2215,2023-wimbledon-1310,00:19:43,0.7999999999999999,0.8999999999999999
2216,2023-wimbledon-1310,00:20:38,0.9750000000000001,1.575
2217,2023-wimbledon-1310,00:21:20,1.1500000000000001,1.25
2218,2023-wimbledon-1310,00:21:50,2.35,0.95
2219,2023-wimbledon-1310,00:22:16,0.75,0.8500000000000001
2220,2023-wimbledon-1310,00:22:47,0.9750000000000001,0.4750000000000001
2221,2023-wimbledon-1310,00:23:23,1.6,1.1
2222,2023-wimbledon-1310,00:24:00,1.125,1.125
2223,2023-wimbledon-1310,00:24:19,0.675,0.675
2224,2023-wimbledon-1310,00:24:48,0.925,0.42500000000000004
2225,2023-wimbledon-1310,00:26:45,2.7249999999999996,3.125
2226,2023-wimbledon-1310,00:27:24,2.775,1.175
2227,2023-wimbledon-1310,00:27:56,1.1,1.0
2228,2023-wimbledon-1310,00:28:41,1.425,0.825
2229,2023-wimbledon-1310,00:29:11,2.55,0.95
2230,2023-wimbledon-1310,00:29:40,1.125,0.42500000000000004
2231,2023-wimbledon-1310,00:30:12,1.2000000000000002,1.0
2232,2023-wimbledon-1310,00:30:29,0.825,0.625
2233,2023-wimbledon-1310,00:30:55,1.05,0.3500000000000001
2234,2023-wimbledon-1310,00:31:15,0.9,0.19999999999999996
2235,2023-wimbledon-1310,00:31:55,1.4,0.7
2236,2023-wimbledon-1310,00:34:12,5.425,3.625
2237,2023-wimbledon-1310,00:34:26,0.85,0.55
2238,2023-wimbledon-1310,00:35:07,1.525,1.2249999999999999
2239,2023-wimbledon-1310,00:35:26,0.975,0.17500000000000004
2240,2023-wimbledon-1310,00:35:59,1.825,1.025
2241,2023-wimbledon-1310,00:38:00,3.025,3.025
2242,2023-wimbledon-1310,00:38:22,1.05,0.55
2243,2023-wimbledon-1310,00:39:05,1.075,1.075
2244,2023-wimbledon-1310,00:39:38,1.325,0.825
2245,2023-wimbledon-1310,00:40:50,2.3,1.9000000000000001
2246,2023-wimbledon-1310,00:41:08,0.44999999999999996,0.55
2247,2023-wimbledon-1310,00:41:39,1.275,0.875
2248,2023-wimbledon-1310,00:42:00,0.5249999999999999,0.625
2249,2023-wimbledon-1310,00:42:54,1.35,1.4500000000000002
2250,2023-wimbledon-1310,00:43:35,1.525,0.625
2251,2023-wimbledon-1310,00:44:34,2.475,1.5750000000000002
2252,2023-wimbledon-1310,00:45:23,1.225,1.3250000000000002
2253,2023-wimbledon-1310,00:46:02,0.9750000000000001,1.075
2254,2023-wimbledon-1310,00:46:37,1.375,0.475
2255,2023-wimbledon-1310,00:47:43,2.15,2.25
2256,2023-wimbledon-1310,00:49:05,2.55,1.65
2257,2023-wimbledon-1310,00:49:53,1.7,1.8
2258,2023-wimbledon-1310,00:50:48,1.875,1.475
2259,2023-wimbledon-1310,00:51:17,0.7250000000000001,0.825
2260,2023-wimbledon-1310,00:51:51,1.35,1.45
2261,2023-wimbledon-1310,00:52:45,1.85,1.05
2262,2023-wimbledon-1310,00:53:32,1.675,1.375
2263,2023-wimbledon-1310,00:54:00,1.2,0.3999999999999999
2264,2023-wimbledon-1310,00:54:59,2.475,1.675
2265,2023-wimbledon-1310,00:56:59,3.6,3.2
2266,2023-wimbledon-1310,00:57:53,1.9500000000000002,1.05
2267,2023-wimbledon-1310,00:58:23,1.85,0.95
2268,2023-wimbledon-1310,00:58:49,2.75,0.8500000000000001
2269,2023-wimbledon-1310,00:59:16,1.875,0.875
2270,2023-wimbledon-1310,01:00:04,1.4,1.4
2271,2023-wimbledon-1310,01:00:51,1.875,1.375
2272,2023-wimbledon-1310,01:01:13,1.25,1.25
2273,2023-wimbledon-1310,01:01:43,1.45,0.95
2274,2023-wimbledon-1310,01:02:20,1.625,0.625
