,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,elapsed_time_td,time_diff,presure_t,p1,p2,delta_p,momentum,m1,m2,m
316,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:09:38,1,3,17,0,0,1,1,0,0,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.711,6.084,1,114.0,W,CTL,ND,0 days 00:09:38,38.0,0.0,1.05,1.05,0.0,1.0,0.38,0.88,-0.5
317,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:10:00,1,3,18,0,0,1,1,0,15,2,2,1,10,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.676,12.902,4,107.0,BC,NCTL,D,0 days 00:10:00,22.0,0.0,0.65,0.15000000000000002,0.5,1.0,0.72,-0.28,1.0
318,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:10:46,1,3,19,0,0,1,1,15,15,2,1,2,10,9,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.696,4.662,3,118.0,W,NCTL,ND,0 days 00:10:46,46.0,0.0,1.25,1.75,-0.5,1.0,0.46,1.46,-1.0
319,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:11:13,1,3,20,0,0,1,1,15,30,2,1,2,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.771,4.452,1,122.0,C,NCTL,D,0 days 00:11:13,27.0,0.0,0.775,0.775,0.0,0.0,0.27,0.87,-0.6
320,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:11:40,1,3,21,0,0,1,1,15,40,2,2,2,10,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,10.717,3,106.0,BC,NCTL,ND,0 days 00:11:40,27.0,0.0,0.775,0.775,0.0,0.0,0.27,0.9199999999999999,-0.6499999999999999
321,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:14:11,1,4,22,0,0,1,2,0,0,1,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.797,24.02,5,134.0,BC,CTL,ND,0 days 00:14:11,151.0,-0.1,3.875,3.975,-0.10000000000000009,1.0,2.01,1.51,0.4999999999999998
322,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:14:42,1,4,23,0,0,1,2,15,0,1,1,1,12,11,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.527,9.473,3,135.0,W,NCTL,ND,0 days 00:14:42,31.0,-0.1,1.375,0.9750000000000001,0.3999999999999999,1.0,1.4100000000000001,0.31,1.1
323,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:15:09,1,4,24,0,0,1,2,30,0,1,1,2,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.044,19.279,4,124.0,W,NCTL,ND,0 days 00:15:09,27.0,-0.1,0.275,0.875,-0.6,0.0,-0.22999999999999998,0.77,-1.0
324,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:15:54,1,4,25,0,0,1,2,30,15,1,1,1,13,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.56,24.45,5,128.0,W,CTL,ND,0 days 00:15:54,45.0,-0.1,1.225,0.825,0.40000000000000013,0.0,0.95,-0.04999999999999999,1.0
325,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:16:30,1,4,26,0,0,1,2,40,15,1,1,1,14,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.568,6.851,1,133.0,C,CTL,D,0 days 00:16:30,36.0,-0.1,1.0,1.1,-0.10000000000000009,0.0,0.96,0.36,0.6
326,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:17:03,1,5,27,0,0,2,2,0,0,2,2,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.021,3.404,1,106.0,C,NCTL,,0 days 00:17:03,33.0,0.0,1.025,1.025,0.0,0.0,0.33,0.8300000000000001,-0.5
327,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:17:38,1,5,28,0,0,2,2,0,15,2,1,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.715,4.396,1,123.0,C,NCTL,D,0 days 00:17:38,35.0,0.0,1.075,1.075,0.0,-1.0,0.35,0.95,-0.6
328,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:17:59,1,5,29,0,0,2,2,0,30,2,2,1,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.276,11.873,4,104.0,BW,NCTL,D,0 days 00:17:59,21.0,0.0,0.7250000000000001,0.2250000000000001,0.5,0.0,0.71,-0.29000000000000004,1.0
329,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:18:42,1,5,30,0,0,2,2,15,30,2,1,2,15,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0.778,1,125.0,W,CTL,,0 days 00:18:42,43.0,0.0,1.275,2.775,-1.5,0.0,0.43,2.4299999999999997,-1.9999999999999998
330,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:19:07,1,5,31,0,0,2,2,15,40,2,1,2,15,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.431,4.514,1,114.0,W,NCTL,D,0 days 00:19:07,25.0,0.0,0.825,0.825,0.0,0.0,0.25,0.85,-0.6
331,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:20:46,1,6,32,0,0,2,3,0,0,1,1,1,16,16,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.039,23.524,7,125.0,BW,NCTL,ND,0 days 00:20:46,99.0,-0.1,3.1750000000000003,2.7750000000000004,0.3999999999999999,0.0,1.99,0.99,1.0
332,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:21:20,1,6,33,0,0,2,3,15,0,1,2,2,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.643,25.824,6,95.0,B,NCTL,D,0 days 00:21:20,34.0,-0.1,1.05,1.15,-0.09999999999999987,-1.0,0.34,0.8400000000000001,-0.5
333,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:22:18,1,6,34,0,0,2,3,15,15,1,1,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.482,7.419,1,133.0,C,NCTL,D,0 days 00:22:18,58.0,-0.1,1.65,1.75,-0.10000000000000009,0.0,1.08,0.58,0.5000000000000001
334,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:22:42,1,6,35,0,0,2,3,30,15,1,1,1,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,4.2,1,129.0,C,NCTL,ND,0 days 00:22:42,24.0,-0.1,0.8,0.9,-0.09999999999999998,0.0,0.84,0.24,0.6
335,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:23:04,1,6,36,0,0,2,3,40,15,1,1,1,19,17,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.155,18.797,3,122.0,W,NCTL,ND,0 days 00:23:04,22.0,-0.1,0.75,0.8500000000000001,-0.10000000000000009,0.0,0.8699999999999999,0.22,0.6499999999999999
336,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:23:48,1,7,37,0,0,3,3,0,0,2,1,2,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.455,4.369,1,115.0,W,CTL,ND,0 days 00:23:48,44.0,0.0,1.4000000000000001,1.4000000000000001,0.0,0.0,0.44,0.94,-0.49999999999999994
337,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:24:10,1,7,38,0,0,3,3,0,15,2,1,2,19,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184,0.736,1,118.0,W,CTL,,0 days 00:24:10,22.0,0.0,0.8500000000000001,2.35,-1.5,0.0,0.22,2.32,-2.0999999999999996
338,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:24:32,1,7,39,0,0,3,3,0,30,2,1,2,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,2.859,1,116.0,W,NCTL,D,0 days 00:24:32,22.0,0.0,0.8500000000000001,0.8500000000000001,0.0,-1.0,0.22,0.8699999999999999,-0.6499999999999999
339,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:24:56,1,7,40,0,0,3,3,0,40,2,1,2,19,21,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498,0.816,1,121.0,C,NCTL,,0 days 00:24:56,24.0,0.0,0.9,2.4,-1.5,-1.0,0.24,2.415,-2.175
340,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:26:43,1,8,41,0,0,3,4,0,0,1,1,2,19,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.345,38.814,10,125.0,W,NCTL,D,0 days 00:26:43,107.0,-0.1,2.4749999999999996,3.0749999999999997,-0.6000000000000001,-1.0,0.5700000000000001,1.7575,-1.1875
341,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:27:19,1,8,42,0,0,3,4,0,15,1,1,1,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229,3.872,1,131.0,BW,NCTL,ND,0 days 00:27:19,36.0,-0.1,1.2000000000000002,1.3,-0.09999999999999987,-1.0,0.86,0.36,0.5
342,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:27:46,1,8,43,0,0,3,4,15,15,1,1,2,20,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.271,36.83,10,127.0,W,NCTL,ND,0 days 00:27:46,27.0,-0.1,0.4750000000000001,1.0750000000000002,-0.6000000000000001,-1.0,-0.22999999999999998,0.77,-1.0
343,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:28:29,1,8,44,0,0,3,4,15,30,1,2,2,20,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.168,8.783,2,112.0,BC,CTL,ND,0 days 00:28:29,43.0,-0.1,0.875,1.475,-0.6000000000000001,-1.0,-0.07,1.03,-1.1
344,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:29:22,1,8,45,0,0,3,4,15,40,1,2,2,20,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6.191,7.371,2,98.0,BC,NCTL,D,0 days 00:29:22,53.0,-0.1,1.125,1.725,-0.6000000000000001,-1.0,0.030000000000000027,1.18,-1.15
345,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:30:22,1,9,46,0,0,3,5,0,0,2,2,1,21,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.128,7.101,2,101.0,B,NCTL,ND,0 days 00:30:22,60.0,-0.2,1.8,1.5,0.30000000000000004,-1.0,1.1,0.09999999999999998,1.0
346,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:31:01,1,9,47,0,0,3,5,15,0,2,1,2,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.102,4.483,1,129.0,C,NCTL,D,0 days 00:31:01,39.0,-0.2,1.275,1.475,-0.20000000000000018,-1.0,0.39,0.89,-0.5
347,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:31:26,1,9,48,0,0,3,5,15,15,2,1,1,22,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.412,4.971,2,129.0,C,NCTL,ND,0 days 00:31:26,25.0,-0.2,0.925,0.625,0.30000000000000004,-1.0,0.75,-0.25,1.0
348,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:31:55,1,9,49,0,0,3,5,30,15,2,1,2,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.764,7.224,1,130.0,W,CTL,ND,0 days 00:31:55,29.0,-0.2,1.025,1.225,-0.20000000000000018,-1.0,0.29,0.79,-0.5
349,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:32:23,1,9,50,0,0,3,5,30,30,2,1,2,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.444,2.289,1,119.0,W,CTL,ND,0 days 00:32:23,28.0,-0.2,1.0,1.2,-0.19999999999999996,-1.0,0.28,0.88,-0.6
350,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:32:50,1,9,51,0,0,3,5,30,40,2,1,2,22,29,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.785,14.59,3,127.0,C,NCTL,ND,0 days 00:32:50,27.0,-0.2,0.9750000000000001,1.175,-0.19999999999999996,-1.0,0.27,0.9199999999999999,-0.6499999999999999
351,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:35:02,2,1,52,0,1,0,0,0,0,1,1,1,23,29,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.678,9.305,3,133.0,C,CTL,ND,0 days 00:35:02,132.0,-0.5,3.8,3.8,0.0,-1.0,2.3200000000000003,1.32,1.0000000000000002
352,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:35:26,2,1,53,0,1,0,0,15,0,1,1,1,24,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.698,15.154,3,130.0,BW,NCTL,ND,0 days 00:35:26,24.0,-0.5,0.6,1.1,-0.5000000000000001,-1.0,0.84,0.24,0.6
353,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:35:54,2,1,54,0,1,0,0,30,0,1,1,1,25,29,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.229,18.589,5,122.0,BW,NCTL,ND,0 days 00:35:54,28.0,-0.5,1.2,1.2,0.0,0.0,1.43,0.28,1.15
354,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:36:23,2,1,55,0,1,0,0,40,0,1,1,1,26,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.137,5.981,1,131.0,C,CTL,D,0 days 00:36:23,29.0,-0.5,1.225,1.225,0.0,1.0,1.4649999999999999,0.29,1.1749999999999998
355,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:37:24,2,2,56,0,1,1,0,0,0,2,1,2,26,30,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.712,7.871,3,127.0,C,NCTL,ND,0 days 00:37:24,61.0,-0.4,1.625,2.525,-0.8999999999999999,0.0,0.61,1.6099999999999999,-0.9999999999999999
356,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:37:52,2,2,57,0,1,1,0,0,15,2,1,2,26,31,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.218,15.389,5,121.0,C,NCTL,D,0 days 00:37:52,28.0,-0.4,0.7999999999999999,1.7,-0.9,0.0,0.28,1.38,-1.0999999999999999
357,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:38:23,2,2,58,0,1,1,0,0,30,2,2,1,27,31,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.945,1.907,0,,C,CTL,,0 days 00:38:23,31.0,-0.4,0.875,0.7749999999999999,0.10000000000000009,0.0,0.81,-0.19,1.0
358,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:39:01,2,2,59,0,1,1,0,15,30,2,2,2,27,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.353,14.814,3,105.0,B,NCTL,ND,0 days 00:39:01,38.0,-0.4,0.55,1.45,-0.8999999999999999,0.0,-0.12,0.88,-1.0
359,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:39:42,2,2,60,0,1,1,0,15,40,2,1,2,27,33,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164,0.861,1,117.0,W,CTL,,0 days 00:39:42,41.0,-0.4,1.125,3.025,-1.9,0.0,0.41,2.51,-2.0999999999999996
360,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:40:14,2,3,61,0,1,1,1,0,0,1,1,1,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.748,8.028,1,131.0,C,CTL,,0 days 00:40:14,32.0,-0.5,0.9,1.4000000000000001,-0.5000000000000001,1.0,0.8200000000000001,0.32,0.5
361,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:40:38,2,3,62,0,1,1,1,15,0,1,1,1,29,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,1.106,1,131.0,W,CTL,,0 days 00:40:38,24.0,-0.5,2.2,1.2000000000000002,1.0,1.0,2.34,0.24,2.0999999999999996
362,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:40:56,2,3,63,0,1,1,1,30,0,1,1,1,30,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913,0.967,1,121.0,W,CTL,,0 days 00:40:56,18.0,-0.5,2.05,1.05,0.9999999999999998,1.0,2.33,0.18,2.15
363,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:41:13,2,3,64,0,1,1,1,40,0,1,1,1,31,33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0.911,1,126.0,C,NCTL,,0 days 00:41:13,17.0,-0.5,2.025,1.0250000000000001,0.9999999999999998,1.0,2.3449999999999998,0.17,2.175
364,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:43:00,2,4,65,0,1,2,1,0,0,2,1,2,31,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486,0.654,1,113.0,W,CTL,,0 days 00:43:00,107.0,-0.4,2.875,4.775,-1.9000000000000004,0.0,1.07,3.0700000000000003,-2.0
365,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:43:22,2,4,66,0,1,2,1,0,15,2,2,2,31,35,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.081,20.436,5,106.0,B,NCTL,ND,0 days 00:43:22,22.0,-0.4,0.75,1.6500000000000001,-0.9000000000000001,0.0,0.22,1.3199999999999998,-1.0999999999999999
366,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:44:09,2,4,67,0,1,2,1,0,30,2,2,2,31,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.017,3.984,1,108.0,BC,NCTL,ND,0 days 00:44:09,47.0,-0.4,0.875,1.7750000000000001,-0.9000000000000001,0.0,-0.030000000000000027,1.1199999999999999,-1.15
367,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:44:45,2,4,68,0,1,2,1,0,40,2,1,2,31,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.645,7.542,1,120.0,C,CTL,ND,0 days 00:44:45,36.0,-0.4,1.1,1.5,-0.3999999999999999,-1.0,0.36,1.035,-0.6749999999999999
368,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:45:22,2,5,69,0,1,2,2,0,0,1,2,1,32,37,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.694,7.953,3,104.0,C,NCTL,ND,0 days 00:45:22,37.0,-0.5,1.625,1.625,0.0,0.0,1.37,0.37,1.0
369,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:46:04,2,5,70,0,1,2,2,15,0,1,1,1,33,37,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.77,23.829,7,124.0,C,NCTL,ND,0 days 00:46:04,42.0,-0.5,1.75,1.75,0.0,1.0,1.52,0.42,1.1
370,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:46:39,2,5,71,0,1,2,2,30,0,1,1,1,34,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.058,16.829,5,130.0,C,NCTL,D,0 days 00:46:39,35.0,-0.5,1.075,1.075,0.0,1.0,0.9999999999999999,-0.15000000000000002,1.15
371,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:47:13,2,5,72,0,1,2,2,40,0,1,1,1,35,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731,6.162,1,131.0,W,CTL,ND,0 days 00:47:13,34.0,-0.5,1.05,1.55,-0.5,1.0,1.015,0.34,0.6749999999999998
372,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:48:56,2,6,73,0,1,3,2,0,0,2,2,1,36,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.792,14.444,4,106.0,B,NCTL,ND,0 days 00:48:56,103.0,-0.4,2.875,2.7750000000000004,0.09999999999999964,1.0,1.7175,0.53,1.1875
373,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:49:37,2,6,74,0,1,3,2,15,0,2,2,2,36,38,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.912,15.237,5,103.0,BC,NCTL,ND,0 days 00:49:37,41.0,-0.4,1.325,2.2249999999999996,-0.8999999999999997,0.0,0.41,1.41,-1.0
374,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:50:25,2,6,75,0,1,3,2,15,15,2,1,2,36,39,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.786,11.067,3,121.0,C,NCTL,ND,0 days 00:50:25,48.0,-0.4,1.5,2.4,-0.8999999999999999,0.0,0.48,1.58,-1.1
375,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:51:04,2,6,76,0,1,3,2,15,30,2,1,2,36,40,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.657,0.588,1,127.0,W,CTL,,0 days 00:51:04,39.0,-0.4,1.275,3.175,-1.9,0.0,0.39,2.54,-2.15
376,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:51:27,2,6,77,0,1,3,2,15,40,2,1,2,36,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.537,3.442,1,118.0,W,CTL,ND,0 days 00:51:27,23.0,-0.4,0.875,1.275,-0.3999999999999999,0.0,0.23,0.9049999999999999,-0.6749999999999999
377,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:52:07,2,7,78,0,1,3,3,0,0,1,1,1,37,41,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.082,9.059,3,131.0,C,NCTL,ND,0 days 00:52:07,40.0,-0.5,1.8,1.8,0.0,1.0,1.4,0.4,0.9999999999999999
378,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:52:37,2,7,79,0,1,3,3,15,0,1,1,1,38,41,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.576,11.569,3,123.0,C,NCTL,D,0 days 00:52:37,30.0,-0.5,1.55,1.55,0.0,1.0,1.4,0.3,1.0999999999999999
379,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:53:04,2,7,80,0,1,3,3,30,0,1,1,1,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908,4.342,1,122.0,BW,NCTL,D,0 days 00:53:04,27.0,-0.5,0.9750000000000001,1.475,-0.5,1.0,0.9199999999999999,0.27,0.6499999999999999
380,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:53:22,2,7,81,0,1,3,3,40,0,1,2,1,40,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.221,9.258,3,101.0,BW,NCTL,ND,0 days 00:53:22,18.0,-0.5,0.75,0.75,0.0,1.0,0.855,-0.32,1.175
381,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:02,2,8,82,0,1,4,3,0,0,2,1,2,40,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559,2.215,1,113.0,W,CTL,D,0 days 00:56:02,160.0,-0.4,4.4,5.3,-0.8999999999999995,0.0,1.6,2.6,-1.0
382,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:22,2,8,83,0,1,4,3,0,15,2,1,1,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.427,6.815,2,120.0,W,NCTL,D,0 days 00:56:22,20.0,-0.4,0.9,1.3,-0.4,0.0,0.7,0.2,0.49999999999999994
383,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:56:47,2,8,84,0,1,4,3,15,15,2,2,2,41,43,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32.05,19.17,7,105.0,B,NCTL,D,0 days 00:56:47,25.0,-0.4,1.025,1.925,-0.9000000000000001,0.0,0.25,1.25,-1.0
384,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:57:43,2,8,85,0,1,4,3,15,30,2,1,2,41,44,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.595,8.247,3,125.0,BC,NCTL,ND,0 days 00:57:43,56.0,-0.4,1.7999999999999998,2.7,-0.9000000000000004,0.0,0.56,1.6600000000000001,-1.1
385,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:58:14,2,8,86,0,1,4,3,15,40,2,2,1,42,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.705,22.825,8,112.0,BC,NCTL,D,0 days 00:58:14,31.0,-0.4,1.175,1.075,0.10000000000000009,1.0,0.81,-0.19,1.0
386,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,00:59:10,2,8,87,0,1,4,3,30,40,2,2,2,42,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.974,4.833,1,107.0,BC,NCTL,D,0 days 00:59:10,56.0,-0.4,1.2999999999999998,2.2,-0.9000000000000004,1.0,0.06000000000000005,1.06,-1.0
387,2023-wimbledon-1302,Alexander Zverev,Matteo Berrettini,01:00:08,2,9,88,0,1,4,4,0,0,1,2,1,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465,2.801,1,105.0,C,NCTL,ND,0 days 01:00:08,58.0,-0.5,1.85,2.35,-0.5,1.0,1.08,0.58,0.5000000000000001
